"Id","SalePrice"
1976,278597.335885453
1977,343240.947873098
1978,342855.204743785
1979,338467.84281748
1980,195738.536536287
1981,345793.783465558
1982,221756.284089207
1983,198782.953501149
1984,166512.3015397
1985,227760.037467052
1986,209664.683898839
1987,169037.028249661
1988,167103.188170415
1989,188405.279711606
1990,213380.089474629
1991,217231.823648839
1992,209698.159299957
1993,169329.210766971
1994,204477.927724755
1995,176936.212907061
1996,264373.991186997
1997,291831.475485315
1998,317805.493697076
1999,247190.956149908
2000,288834.668948458
2001,257106.988081927
2002,231938.189197624
2003,264387.582620136
2004,275741.010520632
2005,209060.708900567
2006,220075.692427519
2007,259144.200976491
2008,226345.96617711
2009,188971.14571726
2010,192288.946309127
2011,145675.194472772
2012,166340.756112731
2013,169209.247414395
2014,182903.965863104
2015,192951.793495642
2016,188337.159122613
2017,196571.819090509
2018,133384.569334781
2019,139799.887964178
2020,112345.224542145
2021,98601.7129273231
2022,173279.591771585
2023,143328.855434271
2024,265891.149242176
2025,327312.010753774
2026,186741.027169348
2027,159542.687100229
2028,151902.817095572
2029,166283.798714156
2030,265244.896125721
2031,226067.891312666
2032,243740.312561024
2033,251538.01739427
2034,177121.65802415
2035,217221.993590675
2036,206986.399537502
2037,209280.003015758
2038,278486.331842459
2039,211981.999010328
2040,298658.296839163
2041,271568.800340069
2042,211793.135265312
2043,174704.428120993
2044,168989.175580938
2045,201821.462513563
2046,142068.384610312
2047,149040.582911387
2048,132740.863782931
2049,143194.29284206
2050,173298.965625167
2051,98724.1133393825
2052,116423.091876756
2053,161832.619346755
2054,131669.401141131
2055,158250.042245396
2056,149542.364505249
2057,120410.501752203
2058,221076.012767248
2059,136477.719957885
2060,178180.360318556
2061,181296.91994402
2062,129420.071180145
2063,107502.924731596
2064,143467.568795836
2065,140454.350454195
2066,175694.840490584
2067,124855.910006053
2068,152482.320900877
2069,112539.342238366
2070,125580.079688636
2071,88852.3029301879
2072,156895.859872036
2073,149700.066380239
2074,174628.757298962
2075,169951.845058736
2076,120881.329237146
2077,151828.20095385
2078,125223.134690089
2079,141072.660632519
2080,130861.782520993
2081,133904.265101853
2082,139668.944716915
2083,142293.188791829
2084,114871.546523748
2085,125874.31751839
2086,122843.606688782
2087,122806.244561273
2088,114383.255171849
2089,92528.0691065278
2090,120783.734177273
2091,134735.836404425
2092,122410.245779395
2093,125209.803167347
2094,107591.611777725
2095,140394.118838098
2096,108033.265307096
2097,102413.968862593
2098,143950.859314278
2099,95162.4184361942
2100,116060.218460142
2101,128104.692674942
2102,132024.906279541
2103,92011.7516839468
2104,130920.497432057
2105,121232.792056483
2106,105625.547536961
2107,180710.308687703
2108,105939.592624542
2109,109846.398899937
2110,146379.22406991
2111,167625.250391871
2112,162078.17615302
2113,123151.604206581
2114,140034.3112021
2115,163969.985539312
2116,126052.214124598
2117,145831.629469691
2118,126949.160129963
2119,137941.145465177
2120,140101.343968558
2121,114171.407941604
2122,129897.809895222
2123,84960.3969700907
2124,148946.602124903
2125,133349.209148764
2126,157095.96444642
2127,153874.899743385
2128,136825.126381039
2129,137313.673636141
2130,140781.910741851
2131,144622.776322819
2132,144586.097462603
2133,126442.969078734
2134,126053.768954536
2135,110069.647251252
2136,113861.704963572
2137,99907.3569679158
2138,146164.383571554
2139,153027.938262895
2140,130504.403243176
2141,150381.539348102
2142,129435.456672731
2143,160655.149863916
2144,126068.707604811
2145,136752.540453966
2146,161780.969404761
2147,146043.555189838
2148,124687.71057711
2149,161660.306327038
2150,223292.736019309
2151,127083.020757907
2152,182210.291143875
2153,152046.312583604
2154,106411.493053841
2155,156974.85977357
2156,242396.998719689
2157,231712.173129715
2158,221790.758633704
2159,203678.119919361
2160,169576.098925141
2161,245955.27561159
2162,289418.089895453
2163,362169.214318007
2164,245827.524069851
2165,195498.767497638
2166,151066.820556163
2167,216570.665952473
2168,194386.204466205
2169,187091.286557539
2170,217065.571794025
2171,148536.158928017
2172,148023.585282663
2173,156443.272226305
2174,233749.201467006
2175,284181.914960552
2176,288411.715394407
2177,245480.326983005
2178,200876.224108987
2179,140436.947525797
2180,200368.105687334
2181,185016.989054478
2182,221733.557196699
2183,181569.257515533
2184,113841.28776654
2185,130436.391189087
2186,152955.133685008
2187,175867.738602769
2188,163436.403008556
2189,239630.520513699
2190,93175.9684420975
2191,110623.855841995
2192,102743.780477652
2193,112671.694710965
2194,118673.026553865
2195,112048.729255749
2196,124413.919801045
2197,130154.773092999
2198,152067.24554529
2199,164055.042979213
2200,135580.081188452
2201,139871.749254915
2202,189700.784083355
2203,153193.361872695
2204,154968.93589005
2205,122845.724268759
2206,130660.069200819
2207,198387.722054967
2208,238942.78593905
2209,200109.497834276
2210,126161.525003773
2211,113447.013810676
2212,124076.127154989
2213,123063.597541864
2214,138705.225437718
2215,108209.272553335
2216,154738.38936553
2217,95745.4273472154
2218,135307.896325929
2219,98723.8615758903
2220,138090.982530893
2221,284454.860642567
2222,255358.300666198
2223,316725.112061406
2224,208775.42488195
2225,132529.052179454
2226,187704.6755253
2227,204629.777962774
2228,272240.219193015
2229,234742.598512717
2230,156252.311994644
2231,201284.994693899
2232,173007.897006457
2233,172441.764425066
2234,233393.992016099
2235,224309.544716969
2236,266708.042045113
2237,341188.179233687
2238,195153.073907596
2239,115290.003662627
2240,157723.674299587
2241,162166.992922359
2242,122212.389054864
2243,130837.044172267
2244,99582.776010672
2245,100221.188847178
2246,164366.835684976
2247,129054.274974486
2248,131466.408601532
2249,117688.406438565
2250,139545.178938148
2251,144644.718243698
2252,184156.941939111
2253,154983.535550396
2254,168538.363225102
2255,195136.823158022
2256,176410.123728182
2257,209568.137597007
2258,164672.400198856
2259,166440.896978822
2260,156613.371054954
2261,165292.689424245
2262,182620.840114307
2263,346866.556054774
2264,350226.364052616
2265,180746.508530283
2266,277149.787810741
2267,319867.548896861
2268,370841.354463647
2269,151660.393760049
2270,188502.90250027
2271,236733.942926403
2272,205451.21201873
2273,164620.536537771
2274,183947.717681982
2275,164697.444294277
2276,195236.135264602
2277,179438.481106928
2278,136377.513200813
2279,115941.556439686
2280,143093.114671561
2281,182693.991233543
2282,203006.720469285
2283,112867.392410599
2284,129864.98902943
2285,137066.898513347
2286,131987.44895327
2287,358591.301734171
2288,284994.781987959
2289,344827.906879036
2290,419656.863397214
2291,309828.771356401
2292,393976.715972889
2293,429449.951519304
2294,378509.472645809
2295,407279.294458952
2296,273300.297557248
2297,309917.857348251
2298,346490.480931205
2299,361124.084072141
2300,322929.800846274
2301,283055.714500542
2302,249067.589845983
2303,233079.045518619
2304,247094.358406891
2305,192627.718526843
2306,188383.561203754
2307,192567.557801248
2308,213759.404517749
2309,293721.286461576
2310,209837.146911081
2311,204887.798375574
2312,171277.276831702
2313,168629.334604682
2314,168195.262027847
2315,169163.198431164
2316,186370.603612974
2317,190889.813462892
2318,167973.457618969
2319,176851.282275761
2320,176714.627991492
2321,232505.897123704
2322,175821.79720305
2323,185215.000609383
2324,168681.692159642
2325,212423.691760403
2326,160834.174596878
2327,201314.610171639
2328,214856.481296376
2329,181379.706999941
2330,177062.365358378
2331,343958.377177428
2332,367624.056251437
2333,310469.779010583
2334,250759.761147022
2335,253758.626335618
2336,309956.255820247
2337,193954.479662242
2338,254776.428562186
2339,210216.277783473
2340,386929.72961309
2341,214581.039471673
2342,220655.765164304
2343,214847.978778736
2344,214892.582730299
2345,237324.79495245
2346,213774.520280887
2347,207469.767824322
2348,244168.32772336
2349,190094.244628833
2350,283059.799369856
2351,277728.688745876
2352,259752.029279138
2353,255470.528715235
2354,147062.758095129
2355,142007.218317342
2356,145642.957769385
2357,192033.060512838
2358,179696.327911515
2359,138384.829177978
2360,114358.005447577
2361,150634.134487263
2362,264503.127154546
2363,137803.209039439
2364,157515.47613467
2365,235489.104393285
2366,196323.710280133
2367,228494.74302389
2368,216330.509932917
2369,227837.283792587
2370,166812.580285396
2371,172136.031862775
2372,203088.428155794
2373,258959.427694303
2374,279333.66682552
2375,223380.920998876
2376,266514.802092719
2377,306091.956086714
2378,145904.747784846
2379,212156.746403875
2380,159409.231200121
2381,168005.821327037
2382,193041.783829593
2383,202382.057380281
2384,250986.057031705
2385,169477.445146757
2386,138826.962609016
2387,128209.094685458
2388,109500.694824898
2389,107755.72397884
2390,150385.752989699
2391,151938.459148435
2392,124571.013527125
2393,165482.796663708
2394,140708.402815387
2395,199276.436527957
2396,147427.867910886
2397,209360.991048664
2398,121810.711650789
2399,79524.709485542
2400,76329.9741902631
2401,119815.554022917
2402,137658.828421838
2403,137530.736278285
2404,147010.765351748
2405,160418.123429601
2406,144325.933024281
2407,127859.138259956
2408,134755.370909302
2409,132866.215826342
2410,181438.465855581
2411,120626.991230779
2412,154455.165812652
2413,133895.486941407
2414,152078.712889157
2415,130446.397880855
2416,129306.385218915
2417,137628.713202728
2418,126985.770700957
2419,123563.237881982
2420,131884.348448908
2421,138027.171621866
2422,121777.791930957
2423,115016.977420452
2424,153693.715091414
2425,210172.827990362
2426,133783.651765871
2427,123218.521765537
2428,170857.828948182
2429,120888.217116301
2430,141084.577886867
2431,115734.872132858
2432,139777.291362623
2433,139201.646672097
2434,138895.952582678
2435,153406.54591146
2436,117627.202854104
2437,120539.276170705
2438,119508.934133532
2439,107444.206587216
2440,121895.735522246
2441,120534.904820574
2442,108990.099185415
2443,134127.070838257
2444,135584.449825141
2445,100714.494261746
2446,148470.279027573
2447,186513.376589331
2448,133724.525569689
2449,123165.350110314
2450,149292.27531177
2451,130058.816574821
2452,180214.704026596
2453,102309.914413631
2454,135673.567616016
2455,130101.395166389
2456,140127.744026874
2457,135084.144738641
2458,150800.563249198
2459,114758.77415309
2460,142908.892658475
2461,134677.240646032
2462,149538.377210187
2463,128045.120841003
2464,178692.019418556
2465,137858.755684493
2466,125627.908993902
2467,157481.015299987
2468,118302.714338028
2469,105969.832400244
2470,197724.886396724
2471,198273.365378464
2472,162682.445529512
2473,125154.829614267
2474,104347.735757064
2475,204366.644918542
2476,106954.863071304
2477,119385.96980916
2478,139414.250053558
2479,112649.98460868
2480,155460.633153743
2481,132383.764370469
2482,126352.383566396
2483,116681.446687794
2484,132079.538682156
2485,139659.276923287
2486,158139.620727232
2487,201043.411481881
2488,154679.039046617
2489,144122.12743836
2490,148751.220217455
2491,114281.650769002
2492,180691.737081866
2493,168453.348845119
2494,155457.060663989
2495,85608.1601487993
2496,237110.510432886
2497,153829.089648511
2498,100832.637713469
2499,73271.5889016484
2500,129871.858787503
2501,152470.371725894
2502,150427.716894424
2503,118025.796648385
2504,158808.119713869
2505,215025.773948445
2506,264792.035342205
2507,289607.853341081
2508,266277.815515621
2509,213594.202861855
2510,207182.86477813
2511,172864.386571201
2512,199939.55050876
2513,200923.01025182
2514,200736.636401718
2515,150752.889090596
2516,172069.301803765
2517,140197.876376848
2518,158140.601127736
2519,208795.586917158
2520,203498.230466185
2521,184286.0260593
2522,229271.797543095
2523,128167.850750218
2524,147171.162931936
2525,159443.176741227
2526,136533.308182439
2527,123200.692943401
2528,133225.445505126
2529,134390.109680476
2530,123677.860423034
2531,236565.581201003
2532,226756.903864712
2533,194912.797364332
2534,225167.727255034
2535,286235.820679178
2536,218141.083799465
2537,218434.082003104
2538,175037.172368901
2539,184264.513815132
2540,179282.118734109
2541,176134.292489108
2542,154993.93876285
2543,122858.366554868
2544,126992.730352919
2545,146642.160316694
2546,135090.957003029
2547,140224.353836611
2548,155078.877626363
2549,164534.997631481
2550,190478.131401399
2551,140005.609534929
2552,124090.572710206
2553,94072.1345350709
2554,109836.74208519
2555,135979.189066469
2556,113370.315191546
2557,107141.400278415
2558,176130.801932171
2559,129256.269453983
2560,138762.84423709
2561,140761.033838938
2562,126282.34622244
2563,133404.228463779
2564,181048.78536662
2565,121598.129342406
2566,162340.29225303
2567,130611.395362093
2568,180825.872008355
2569,201085.649391697
2570,121007.814904877
2571,186611.028935954
2572,154947.40526988
2573,217613.935119421
2574,218482.00140429
2575,138011.149393157
2576,112206.951754656
2577,137984.069587438
2578,107670.643362695
2579,84049.371784912
2580,140821.115355386
2581,137528.229255744
2582,133519.256415026
2583,254635.892309189
2584,185426.391515599
2585,190697.296504922
2586,216199.368696891
2587,193998.408533144
2588,160684.723241783
2589,156440.184006818
2590,209232.644946476
2591,200633.135720402
2592,219035.980222185
2593,234357.36099906
2594,169970.518975834
2595,188038.20123596
2596,307684.428519623
2597,187739.260141601
2598,263599.743648868
2599,339103.735678714
2600,175832.666285892
2601,151681.793877621
2602,95707.6182662698
2603,127372.151620144
2604,107555.354993057
2605,103044.859784992
2606,152972.91251796
2607,192382.532241428
2608,200829.719843991
2609,157201.826678232
2610,116881.851175049
2611,133595.010297165
2612,157390.709284222
2613,137851.2310836
2614,126773.961481642
2615,167371.591863336
2616,146261.123369629
2617,188233.273210571
2618,194579.726761674
2619,211375.524949229
2620,176556.806646444
2621,179403.409764989
2622,174626.751240515
2623,239198.712178192
2624,297772.948857814
2625,299884.812538563
2626,173467.414756938
2627,159560.738770251
2628,409620.455352716
2629,419311.264806364
2630,309630.728921024
2631,451770.688405337
2632,390915.41091926
2633,281171.511484253
2634,373626.979155938
2635,158996.699940952
2636,171696.780724699
2637,191970.252679807
2638,267296.440379681
2639,194720.078940463
2640,153994.431488528
2641,104765.745203116
2642,213434.270756147
2643,115351.539129609
2644,120442.271143181
2645,117758.762596177
2646,103776.354970466
2647,119543.200191102
2648,137478.29662185
2649,156561.992687663
2650,135835.562754015
2651,135409.83434429
2652,379231.714272918
2653,241382.240643289
2654,248940.769221778
2655,355411.137270709
2656,314222.051339145
2657,355113.368332125
2658,296282.534109338
2659,287313.217107653
2660,350612.742564755
2661,346447.96886467
2662,363392.057876196
2663,269186.906509254
2664,280324.097341708
2665,313863.836544071
2666,289308.540204722
2667,169935.126250686
2668,176450.906764019
2669,178065.154785284
2670,275308.467023769
2671,176250.261469892
2672,195399.990457255
2673,214030.679972316
2674,209369.196431046
2675,167542.218868967
2676,181669.962639716
2677,200941.400781045
2678,259099.177927742
2679,268499.193707613
2680,273128.865091984
2681,375490.781478468
2682,320066.149163122
2683,359248.955745125
2684,278453.922201183
2685,318465.526451591
2686,255620.18636664
2687,281857.453976135
2688,212129.240795102
2689,204139.293308714
2690,381355.363851021
2691,199059.634381628
2692,137163.696774311
2693,197724.276040574
2694,152564.474668767
2695,195308.531003411
2696,177767.959549367
2697,177614.829796173
2698,190462.283163112
2699,181671.234196807
2700,152494.83226893
2701,157391.951304876
2702,123029.228665947
2703,131876.491611487
2704,137476.75110986
2705,123728.947229536
2706,126210.463531731
2707,125180.015386532
2708,134821.029126186
2709,131308.713879458
2710,126634.40230766
2711,241844.158289976
2712,330858.492115144
2713,179012.871611132
2714,159383.995822847
2715,177474.311613872
2716,152743.225846304
2717,185271.409448144
2718,232706.061418475
2719,157905.809514011
2720,166648.831225125
2721,136655.534947007
2722,150292.193835975
2723,142333.284520849
2724,121144.190860373
2725,137205.092630347
2726,148253.198857579
2727,177719.405872806
2728,169266.349152205
2729,146105.645506279
2730,146984.834660703
2731,133046.983195915
2732,136826.424073335
2733,144282.685976866
2734,136707.648192899
2735,136632.025295915
2736,135393.177190286
2737,122908.081389211
2738,147335.202704336
2739,168896.101294055
2740,147643.057583529
2741,143610.219267269
2742,162010.364118462
2743,156254.407157242
2744,160366.924123286
2745,137409.399161945
2746,130817.49975913
2747,142331.866870845
2748,130428.020354672
2749,128704.087286974
2750,137009.42557847
2751,140124.615358534
2752,176994.093989063
2753,126245.883223929
2754,189974.347561484
2755,144910.712772343
2756,103774.323835004
2757,96292.3735919227
2758,110765.778733348
2759,157898.207499889
2760,142946.880903454
2761,138433.613038959
2762,145097.989346297
2763,182482.513238054
2764,142316.51420702
2765,259392.944455553
2766,135687.609494328
2767,107203.242555787
2768,131714.544296676
2769,125497.475721509
2770,149944.230793223
2771,123968.751494263
2772,114775.470036187
2773,179245.233887716
2774,140025.760916507
2775,139251.402976569
2776,128307.276814207
2777,163765.317009338
2778,120606.050315231
2779,122606.634590226
2780,105079.163690718
2781,99486.7097179879
2782,97547.4136501073
2783,103115.595717841
2784,130261.307288926
2785,144450.394956755
2786,109244.252767145
2787,139948.111088996
2788,81367.9730784135
2789,173934.441505438
2790,115083.115696407
2791,121027.496712959
2792,86555.8844001605
2793,173044.616577739
2794,116803.581897693
2795,127465.292454081
2796,107460.55084223
2797,203502.196597137
2798,119835.578434765
2799,128168.466526814
2800,79079.7988208971
2801,110429.65540906
2802,133016.77443759
2803,155501.190016746
2804,122733.48275888
2805,117311.834788657
2806,94626.8449662902
2807,156414.666133894
2808,138845.581323183
2809,145326.087487302
2810,130920.821695248
2811,159819.604869109
2812,162567.709610908
2813,163296.619788464
2814,144526.249523887
2815,102513.123024911
2816,233087.203647371
2817,160872.427701173
2818,132203.758672921
2819,158216.224886666
2820,139357.264250769
2821,125490.553945549
2822,198217.56417783
2823,281909.091771215
2824,175411.124046082
2825,144810.156165791
2826,136421.977998573
2827,152805.701381762
2828,228006.084006523
2829,205214.838334427
2830,237774.435497424
2831,157738.704991984
2832,259930.436173282
2833,278041.765070189
2834,209887.028962083
2835,209994.128558098
2836,192744.024256346
2837,160570.754192528
2838,156675.60216833
2839,166485.250516804
2840,193478.42782673
2841,195171.747724911
2842,223477.794050308
2843,151654.36531399
2844,172666.412640408
2845,133187.723102007
2846,204677.549013955
2847,191835.273216114
2848,212661.963884139
2849,206208.081997359
2850,275434.870844885
2851,222407.173754455
2852,225380.649140512
2853,233505.13099883
